date,0,1,2,3,4,5
2016/10/2 22:00,0.0308,0.0315,0.0675,0.0515,0.0116,0.0324
2016/10/2 23:00,0.0245,0.0264,0.0561,0.0449,0.0113,0.0282
2016/10/3 0:00,0.0057,0.0184,0.0372,0.0277,0.0075,0.0243
2016/10/3 1:00,0.004,0.0114,0.0224,0.0172,0.0039,0.0174
2016/10/3 2:00,0.004,0.007,0.0148,0.0091,0.003,0.0123
2016/10/3 3:00,0.0037,0.0046,0.0116,0.0066,0.0022,0.0101
2016/10/3 4:00,0.0037,0.0041,0.0099,0.0052,0.0015,0.0089
2016/10/3 5:00,0.0039,0.0055,0.0119,0.0071,0.0014,0.0082
2016/10/3 6:00,0.0041,0.0112,0.0173,0.0112,0.0041,0.0086
2016/10/3 7:00,0.0041,0.0137,0.0226,0.0164,0.0073,0.012
2016/10/3 8:00,0.008,0.0165,0.0305,0.0211,0.0071,0.0145
2016/10/3 9:00,0.0234,0.0233,0.0419,0.0262,0.0091,0.0205
2016/10/3 10:00,0.0416,0.0349,0.0767,0.0407,0.0143,0.0274
2016/10/3 11:00,0.0534,0.0384,0.115,0.0563,0.0194,0.0396
2016/10/3 12:00,0.0663,0.0428,0.1527,0.0644,0.0182,0.0437
2016/10/3 13:00,0.056,0.0451,0.2283,0.0614,0.0191,0.0561
2016/10/3 14:00,0.0624,0.05,0.2188,0.0591,0.022,0.0562
2016/10/3 15:00,0.0586,0.0493,0.1909,0.0571,0.0215,0.0553
2016/10/3 16:00,0.0585,0.0432,0.1833,0.0596,0.0194,0.0487
2016/10/3 17:00,0.0583,0.042,0.1277,0.0534,0.0194,0.0479
2016/10/3 18:00,0.0532,0.043,0.1264,0.0549,0.021,0.0408
2016/10/3 19:00,0.0562,0.041,0.0916,0.0534,0.017,0.0386
2016/10/3 20:00,0.0531,0.0424,0.0874,0.056,0.0177,0.0372
2016/10/3 21:00,0.0466,0.0373,0.0946,0.059,0.0178,0.0362
2016/10/3 22:00,0.0334,0.0354,0.0983,0.058,0.0153,0.0258
2016/10/3 23:00,0.0148,0.0238,0.0497,0.0417,0.0112,0.019
2016/10/4 0:00,0.0039,0.0146,0.029,0.0253,0.0052,0.0147
2016/10/4 1:00,0.0039,0.0078,0.0171,0.0174,0.0028,0.0111
2016/10/4 2:00,0.0037,0.0048,0.0107,0.0105,0.0013,0.009
2016/10/4 3:00,0.0037,0.0051,0.0125,0.0065,0.0011,0.008
2016/10/4 4:00,0.0037,0.0091,0.0158,0.0084,0.0029,0.0077
2016/10/4 5:00,0.0102,0.0236,0.039,0.0172,0.0085,0.0084
2016/10/4 6:00,0.0579,0.0676,0.0898,0.0479,0.031,0.0122
2016/10/4 7:00,0.0809,0.0861,0.2144,0.0792,0.0685,0.0194
2016/10/4 8:00,0.1876,0.1031,0.3108,0.0931,0.1072,0.0357
2016/10/4 9:00,0.0565,0.0934,0.231,0.0974,0.073,0.0494
2016/10/4 10:00,0.062,0.0768,0.1303,0.0838,0.0644,0.0441
2016/10/4 11:00,0.0616,0.0644,0.1039,0.0798,0.0363,0.0427
2016/10/4 12:00,0.06,0.0532,0.1104,0.0703,0.0249,0.0448
2016/10/4 13:00,0.0624,0.0516,0.1422,0.0687,0.0197,0.0516
2016/10/4 14:00,0.0572,0.0551,0.2068,0.0676,0.0213,0.0525
2016/10/4 15:00,0.0584,0.0298,0.2327,0.0646,0.0207,0.0695
2016/10/4 16:00,0.0606,0.0442,0.2543,0.0635,0.0187,0.0827
2016/10/4 17:00,0.0562,0.0387,0.2689,0.0734,0.0178,0.1384
2016/10/4 18:00,0.0553,0.0392,0.2397,0.0843,0.0208,0.1986
2016/10/4 19:00,0.045,0.032,0.0651,0.072,0.0176,0.0897
2016/10/4 20:00,0.0337,0.0278,0.0566,0.0617,0.0123,0.0476
2016/10/4 21:00,0.02,0.0254,0.0493,0.0536,0.0086,0.0365
2016/10/4 22:00,0.0139,0.0214,0.0443,0.0497,0.0082,0.0311
2016/10/4 23:00,0.0039,0.0161,0.0342,0.043,0.0079,0.0251
2016/10/5 0:00,0.0041,0.0102,0.0217,0.0247,0.0039,0.0169
2016/10/5 1:00,0.0037,0.006,0.0155,0.0147,0.002,0.0118
2016/10/5 2:00,0.0038,0.0037,0.0111,0.0091,0.0014,0.0086
2016/10/5 3:00,0.0037,0.0047,0.0127,0.0061,0.0014,0.0084
2016/10/5 4:00,0.0039,0.0092,0.0171,0.009,0.0028,0.0081
2016/10/5 5:00,0.0071,0.0257,0.0426,0.0183,0.009,0.0089
2016/10/5 6:00,0.0519,0.0641,0.0939,0.0504,0.0353,0.0111
2016/10/5 7:00,0.0994,0.0866,0.2079,0.0866,0.0848,0.0197
2016/10/5 8:00,0.1984,0.1201,0.2598,0.0954,0.1444,0.0355
2016/10/5 9:00,0.0535,0.0962,0.1952,0.101,0.102,0.0452
2016/10/5 10:00,0.063,0.0873,0.1721,0.089,0.0743,0.0409
2016/10/5 11:00,0.061,0.0683,0.0976,0.0766,0.0428,0.0403
2016/10/5 12:00,0.0585,0.0552,0.0912,0.0661,0.0251,0.0436
2016/10/5 13:00,0.0576,0.0503,0.0894,0.0723,0.0219,0.0517
2016/10/5 14:00,0.0575,0.0547,0.0904,0.0675,0.0197,0.0537
2016/10/5 15:00,0.052,0.049,0.0891,0.067,0.0193,0.0648
2016/10/5 16:00,0.0588,0.0412,0.0807,0.0665,0.0162,0.0837
2016/10/5 17:00,0.053,0.0367,0.0946,0.077,0.0188,0.1759
2016/10/5 18:00,0.0553,0.0392,0.0694,0.1412,0.0211,0.2023
2016/10/5 19:00,0.0465,0.0314,0.063,0.0934,0.0186,0.1069
2016/10/5 20:00,0.0351,0.0306,0.0608,0.0683,0.0135,0.0533
2016/10/5 21:00,0.0263,0.0265,0.0509,0.0605,0.0112,0.0432
2016/10/5 22:00,0.0147,0.0222,0.0456,0.0537,0.009,0.0382
2016/10/5 23:00,0.0043,0.0161,0.0365,0.0371,0.0071,0.0262
2016/10/6 0:00,0.0041,0.0099,0.0203,0.023,0.0045,0.0177
2016/10/6 1:00,0.0039,0.0069,0.0121,0.0159,0.0025,0.0117
2016/10/6 2:00,0.0037,0.0046,0.0082,0.0081,0.0013,0.0088
2016/10/6 3:00,0.0037,0.005,0.0089,0.0068,0.0018,0.0083
2016/10/6 4:00,0.004,0.0095,0.0139,0.0085,0.0031,0.008
2016/10/6 5:00,0.0099,0.025,0.0347,0.0196,0.0088,0.0078
2016/10/6 6:00,0.0543,0.0711,0.0884,0.0514,0.0319,0.0114
2016/10/6 7:00,0.1377,0.0874,0.1216,0.0833,0.0766,0.0202
2016/10/6 8:00,0.2883,0.1029,0.1239,0.0955,0.1188,0.038
2016/10/6 9:00,0.1035,0.0937,0.1277,0.098,0.0807,0.0483
2016/10/6 10:00,0.0643,0.0774,0.136,0.092,0.0755,0.0443
2016/10/6 11:00,0.0636,0.0687,0.0962,0.0686,0.0412,0.0445
2016/10/6 12:00,0.0605,0.0579,0.127,0.0748,0.0267,0.0471
2016/10/6 13:00,0.0575,0.0544,0.2,0.0731,0.0223,0.0532
2016/10/6 14:00,0.0607,0.0541,0.1738,0.0717,0.0219,0.0553
2016/10/6 15:00,0.0484,0.0516,0.0986,0.0703,0.0166,0.072
2016/10/6 16:00,0.0441,0.0435,0.1416,0.0704,0.0166,0.0984
2016/10/6 17:00,0.0423,0.0388,0.1683,0.0766,0.0147,0.2314
2016/10/6 18:00,0.0411,0.0387,0.071,0.0907,0.0148,0.2494
2016/10/6 19:00,0.0367,0.0366,0.0699,0.0812,0.013,0.182
2016/10/6 20:00,0.0264,0.0315,0.0631,0.0707,0.0108,0.0626
2016/10/6 21:00,0.02,0.0275,0.0567,0.0636,0.0073,0.0504
2016/10/6 22:00,0.0141,0.0249,0.0499,0.0584,0.007,0.0429
2016/10/6 23:00,0.0053,0.017,0.0378,0.0398,0.0055,0.0283
2016/10/7 0:00,0.004,0.0111,0.0213,0.0254,0.003,0.019
2016/10/7 1:00,0.0037,0.0062,0.0151,0.0176,0.0014,0.0118
2016/10/7 2:00,0.0037,0.0046,0.0112,0.0089,0.001,0.0091
2016/10/7 3:00,0.0037,0.0051,0.0121,0.0073,0.0019,0.0085
2016/10/7 4:00,0.0038,0.0102,0.0168,0.009,0.003,0.008
2016/10/7 5:00,0.0099,0.0253,0.0373,0.019,0.0079,0.0088
2016/10/7 6:00,0.0517,0.0705,0.0911,0.0493,0.0319,0.0119
2016/10/7 7:00,0.0835,0.14,0.1195,0.083,0.073,0.0213
2016/10/7 8:00,0.1378,0.2382,0.1672,0.0976,0.1067,0.0397
2016/10/7 9:00,0.0627,0.0926,0.1969,0.0969,0.0727,0.0502
2016/10/7 10:00,0.0646,0.0826,0.209,0.0887,0.0655,0.0446
2016/10/7 11:00,0.0668,0.0721,0.1678,0.08,0.0398,0.0445
2016/10/7 12:00,0.0611,0.0587,0.2245,0.0759,0.0284,0.0472
2016/10/7 13:00,0.0623,0.0565,0.233,0.0769,0.022,0.0526
2016/10/7 14:00,0.0607,0.0563,0.2593,0.0751,0.0217,0.0575
2016/10/7 15:00,0.0612,0.0492,0.2491,0.0774,0.0207,0.0746
2016/10/7 16:00,0.0612,0.0426,0.2512,0.0677,0.0194,0.1637
2016/10/7 17:00,0.0632,0.0389,0.2291,0.0819,0.0207,0.1245
2016/10/7 18:00,0.0593,0.0389,0.0873,0.1791,0.0205,0.2058
2016/10/7 19:00,0.0491,0.0342,0.0717,0.2791,0.0188,0.1797
2016/10/7 20:00,0.0377,0.0337,0.0694,0.0715,0.0146,0.0671
2016/10/7 21:00,0.029,0.0288,0.0568,0.0652,0.0114,0.0523
2016/10/7 22:00,0.0191,0.023,0.0509,0.0373,0.009,0.0435
2016/10/7 23:00,0.0048,0.0191,0.0387,0.0456,0.0098,0.0314
2016/10/8 0:00,0.0043,0.0119,0.0241,0.0257,0.0059,0.021
2016/10/8 1:00,0.0038,0.0079,0.0163,0.0189,0.0031,0.0131
2016/10/8 2:00,0.0039,0.0053,0.0117,0.0134,0.0019,0.01
2016/10/8 3:00,0.004,0.0055,0.0129,0.0089,0.0017,0.0087
2016/10/8 4:00,0.0041,0.01,0.0189,0.0106,0.0031,0.0083
2016/10/8 5:00,0.0107,0.024,0.0365,0.0217,0.008,0.0087
2016/10/8 6:00,0.0481,0.0675,0.083,0.0513,0.0316,0.0112
2016/10/8 7:00,0.0709,0.0854,0.1075,0.0833,0.0664,0.0204
2016/10/8 8:00,0.0637,0.0936,0.2491,0.0935,0.183,0.037
2016/10/8 9:00,0.0587,0.0847,0.2883,0.0979,0.12,0.0485
2016/10/8 10:00,0.0591,0.079,0.2471,0.0855,0.0626,0.0434
2016/10/8 11:00,0.0585,0.0715,0.2595,0.0775,0.0392,0.0434
2016/10/8 12:00,0.0624,0.0616,0.2922,0.0749,0.0272,0.0499
2016/10/8 13:00,0.0595,0.0561,0.3232,0.0783,0.023,0.0533
2016/10/8 14:00,0.058,0.063,0.3309,0.0762,0.0223,0.0596
2016/10/8 15:00,0.0651,0.0575,0.2788,0.0748,0.023,0.1095
2016/10/8 16:00,0.0637,0.045,0.264,0.0735,0.0203,0.165
2016/10/8 17:00,0.0604,0.0398,0.2784,0.0735,0.0217,0.1258
2016/10/8 18:00,0.0577,0.0405,0.2618,0.0911,0.0226,0.181
2016/10/8 19:00,0.0502,0.0378,0.0756,0.0792,0.0209,0.1202
2016/10/8 20:00,0.0394,0.0378,0.0732,0.0728,0.0158,0.0533
2016/10/8 21:00,0.0303,0.0338,0.0642,0.064,0.0119,0.04
2016/10/8 22:00,0.0275,0.0292,0.0576,0.0593,0.0105,0.0351
2016/10/8 23:00,0.0164,0.0241,0.0496,0.0504,0.0107,0.0296
2016/10/9 0:00,0.0043,0.0167,0.0331,0.0331,0.0081,0.023
2016/10/9 1:00,0.0037,0.0099,0.0208,0.0226,0.0037,0.0155
2016/10/9 2:00,0.0038,0.0065,0.0153,0.0116,0.0022,0.011
2016/10/9 3:00,0.0039,0.0062,0.0128,0.0088,0.0019,0.01
2016/10/9 4:00,0.0038,0.0068,0.0139,0.0067,0.002,0.0086
2016/10/9 5:00,0.0039,0.0111,0.0172,0.0119,0.0036,0.0093
2016/10/9 6:00,0.0054,0.0234,0.0304,0.022,0.0086,0.0096
2016/10/9 7:00,0.0262,0.0303,0.0438,0.0321,0.0153,0.0148
2016/10/9 8:00,0.036,0.0402,0.0636,0.0395,0.019,0.0221
2016/10/9 9:00,0.0457,0.0507,0.0812,0.0499,0.0243,0.0331
2016/10/9 10:00,0.0533,0.0529,0.0939,0.0626,0.025,0.0399
2016/10/9 11:00,0.0599,0.0519,0.1298,0.0707,0.0257,0.0464
2016/10/9 12:00,0.0646,0.0543,0.1837,0.0699,0.0232,0.0528
2016/10/9 13:00,0.0623,0.0567,0.2515,0.07,0.0249,0.0554
2016/10/9 14:00,0.0605,0.057,0.2942,0.069,0.0244,0.0598
2016/10/9 15:00,0.0609,0.0559,0.2475,0.0657,0.0248,0.0605
2016/10/9 16:00,0.0643,0.0399,0.2075,0.0492,0.0237,0.048
2016/10/9 17:00,0.0663,0.0393,0.2461,0.0427,0.0229,0.0445
2016/10/9 18:00,0.0629,0.0489,0.2635,0.0493,0.0213,0.0432
2016/10/9 19:00,0.0554,0.0575,0.161,0.0587,0.0195,0.0465
2016/10/9 20:00,0.0409,0.0409,0.0999,0.0501,0.0169,0.0396
2016/10/9 21:00,0.0351,0.0347,0.1036,0.0492,0.018,0.0371
2016/10/9 22:00,0.0293,0.0344,0.1307,0.0508,0.0141,0.0346
2016/10/9 23:00,0.0267,0.0292,0.06,0.0511,0.0156,0.0307
2016/10/10 0:00,0.0124,0.0178,0.0466,0.0353,0.0098,0.024
2016/10/10 1:00,0.0041,0.0114,0.0249,0.0206,0.0054,0.0171
2016/10/10 2:00,0.0039,0.0076,0.0155,0.0112,0.0031,0.0129
2016/10/10 3:00,0.0038,0.0058,0.0122,0.0068,0.0018,0.01
2016/10/10 4:00,0.0037,0.0046,0.0104,0.0058,0.0018,0.0089
2016/10/10 5:00,0.004,0.006,0.0135,0.0084,0.0023,0.0081
2016/10/10 6:00,0.0042,0.0125,0.0185,0.0138,0.0041,0.009
2016/10/10 7:00,0.0065,0.0178,0.0292,0.0196,0.0069,0.012
2016/10/10 8:00,0.0155,0.0207,0.0364,0.0266,0.01,0.0158
2016/10/10 9:00,0.0343,0.0289,0.0554,0.0351,0.0125,0.0219
2016/10/10 10:00,0.0483,0.0414,0.0822,0.0514,0.0188,0.0289
2016/10/10 11:00,0.0588,0.0435,0.1089,0.0642,0.0206,0.0384
2016/10/10 12:00,0.0622,0.0481,0.1962,0.0664,0.0246,0.0461
2016/10/10 13:00,0.0649,0.0489,0.2464,0.0687,0.0208,0.0514
2016/10/10 14:00,0.0651,0.0558,0.2306,0.0657,0.0238,0.0527
2016/10/10 15:00,0.0626,0.0513,0.2373,0.0615,0.0213,0.0554
2016/10/10 16:00,0.0633,0.0511,0.2256,0.0611,0.0208,0.0542
2016/10/10 17:00,0.0647,0.0467,0.2424,0.0584,0.0195,0.0505
2016/10/10 18:00,0.0619,0.0466,0.2724,0.0572,0.02,0.0468
2016/10/10 19:00,0.0526,0.0423,0.2249,0.0559,0.0183,0.0414
2016/10/10 20:00,0.0421,0.0433,0.1127,0.053,0.0159,0.0408
2016/10/10 21:00,0.0363,0.041,0.0722,0.0587,0.0151,0.0361
2016/10/10 22:00,0.0293,0.0321,0.2588,0.0529,0.0131,0.0296
2016/10/10 23:00,0.0139,0.023,0.22,0.044,0.0089,0.0231
2016/10/11 0:00,0.0036,0.0149,0.0295,0.0265,0.0055,0.0184
2016/10/11 1:00,0.0033,0.009,0.0161,0.0189,0.0024,0.0129
2016/10/11 2:00,0.0033,0.0058,0.0112,0.0113,0.0016,0.0098
2016/10/11 3:00,0.0034,0.0065,0.0123,0.0066,0.0009,0.0089
2016/10/11 4:00,0.0037,0.0096,0.0168,0.01,0.0023,0.0089
2016/10/11 5:00,0.0117,0.0252,0.0389,0.0186,0.0067,0.0095
2016/10/11 6:00,0.0456,0.0689,0.0963,0.0532,0.0294,0.0134
2016/10/11 7:00,0.0792,0.087,0.1279,0.0825,0.0749,0.0227
2016/10/11 8:00,0.0848,0.1345,0.2228,0.0962,0.1439,0.0441
2016/10/11 9:00,0.0589,0.1637,0.2465,0.0974,0.1734,0.0533
2016/10/11 10:00,0.0649,0.2134,0.1398,0.0908,0.0859,0.0447
2016/10/11 11:00,0.0626,0.0637,0.1072,0.0853,0.0417,0.0435
2016/10/11 12:00,0.0565,0.0528,0.0945,0.082,0.0248,0.0455
2016/10/11 13:00,0.0545,0.05,0.094,0.0744,0.0207,0.0515
2016/10/11 14:00,0.0548,0.07,0.0912,0.0652,0.0198,0.0552
2016/10/11 15:00,0.0536,0.1731,0.0952,0.0644,0.02,0.085
2016/10/11 16:00,0.0526,0.1824,0.1967,0.0681,0.0188,0.2044
2016/10/11 17:00,0.0534,0.1541,0.1261,0.0702,0.0187,0.2608
2016/10/11 18:00,0.0529,0.0875,0.1388,0.0846,0.0199,0.266
2016/10/11 19:00,0.0452,0.1217,0.0667,0.0663,0.0185,0.2582
2016/10/11 20:00,0.0327,0.034,0.0566,0.0692,0.0132,0.135
2016/10/11 21:00,0.0251,0.0246,0.0488,0.0539,0.0101,0.0413
2016/10/11 22:00,0.0098,0.0224,0.0434,0.0543,0.0091,0.0351
2016/10/11 23:00,0.004,0.0173,0.0362,0.0383,0.0081,0.0259
2016/10/12 0:00,0.0037,0.0103,0.0223,0.026,0.0042,0.0172
2016/10/12 1:00,0.0035,0.0062,0.0138,0.0176,0.002,0.0131
2016/10/12 2:00,0.0036,0.0039,0.0109,0.0102,0.0017,0.0087
2016/10/12 3:00,0.0037,0.0055,0.0126,0.007,0.0014,0.0086
2016/10/12 4:00,0.004,0.0102,0.0167,0.0096,0.0031,0.0077
2016/10/12 5:00,0.0082,0.0254,0.0369,0.0207,0.0116,0.0084
2016/10/12 6:00,0.0525,0.0702,0.0944,0.049,0.0343,0.0114
2016/10/12 7:00,0.0847,0.0906,0.1372,0.0822,0.0852,0.021
2016/10/12 8:00,0.1952,0.2154,0.1725,0.0998,0.152,0.0428
2016/10/12 9:00,0.0566,0.2611,0.2116,0.0995,0.1754,0.0526
2016/10/12 10:00,0.0649,0.3264,0.1547,0.0837,0.1602,0.0422
2016/10/12 11:00,0.0578,0.2071,0.0995,0.0788,0.0458,0.0404
2016/10/12 12:00,0.0572,0.0534,0.0901,0.0751,0.0263,0.0417
2016/10/12 13:00,0.0549,0.0479,0.0914,0.0717,0.0225,0.0501
2016/10/12 14:00,0.0571,0.0534,0.0934,0.071,0.021,0.0512
2016/10/12 15:00,0.0552,0.0498,0.0908,0.0679,0.0201,0.0805
2016/10/12 16:00,0.0576,0.0414,0.156,0.0697,0.0206,0.2116
2016/10/12 17:00,0.0553,0.0376,0.2086,0.0772,0.0199,0.2755
2016/10/12 18:00,0.0588,0.0384,0.0921,0.0966,0.0223,0.2641
2016/10/12 19:00,0.0433,0.0328,0.0661,0.1239,0.0187,0.2179
2016/10/12 20:00,0.033,0.0308,0.0569,0.0738,0.0137,0.0669
2016/10/12 21:00,0.0252,0.0273,0.0502,0.0656,0.0109,0.0415
2016/10/12 22:00,0.0161,0.0239,0.0451,0.059,0.009,0.0344
2016/10/12 23:00,0.005,0.0169,0.0346,0.0406,0.0074,0.0258
2016/10/13 0:00,0.0038,0.0103,0.021,0.0241,0.0044,0.0193
2016/10/13 1:00,0.0037,0.006,0.0152,0.0143,0.002,0.0131
2016/10/13 2:00,0.0037,0.0043,0.0116,0.0101,0.0013,0.0087
2016/10/13 3:00,0.0038,0.0054,0.0126,0.0071,0.0015,0.0084
2016/10/13 4:00,0.0037,0.0104,0.0167,0.0097,0.0031,0.0081
2016/10/13 5:00,0.0137,0.0255,0.0374,0.0197,0.0088,0.0084
2016/10/13 6:00,0.0516,0.0638,0.093,0.0506,0.0326,0.0113
2016/10/13 7:00,0.1071,0.1075,0.1165,0.0838,0.0897,0.021
2016/10/13 8:00,0.0839,0.2304,0.131,0.0971,0.1469,0.0419
2016/10/13 9:00,0.0579,0.22,0.2256,0.1008,0.1608,0.052
2016/10/13 10:00,0.0631,0.1978,0.1744,0.0913,0.1112,0.0432
2016/10/13 11:00,0.0618,0.0711,0.1206,0.0785,0.0458,0.0417
2016/10/13 12:00,0.0587,0.0541,0.0918,0.078,0.0265,0.0474
2016/10/13 13:00,0.0565,0.0548,0.0942,0.0742,0.0217,0.0537
2016/10/13 14:00,0.0584,0.056,0.1898,0.0723,0.0219,0.0558
2016/10/13 15:00,0.0538,0.0496,0.2218,0.0711,0.0201,0.0711
2016/10/13 16:00,0.0572,0.0437,0.0678,0.0707,0.0232,0.1735
2016/10/13 17:00,0.0619,0.0386,0.0638,0.0816,0.0208,0.4139
2016/10/13 18:00,0.0569,0.0388,0.0604,0.1238,0.0212,0.3327
2016/10/13 19:00,0.0457,0.0322,0.0667,0.1357,0.0192,0.2427
2016/10/13 20:00,0.0288,0.0307,0.0606,0.077,0.01,0.0685
2016/10/13 21:00,0.0279,0.026,0.0495,0.0682,0.0101,0.0442
2016/10/13 22:00,0.0134,0.0238,0.042,0.0584,0.0087,0.0366
2016/10/13 23:00,0.0088,0.0179,0.0475,0.0402,0.0094,0.0265
2016/10/14 0:00,0.0039,0.0111,0.0233,0.0279,0.0049,0.0212
2016/10/14 1:00,0.0038,0.0064,0.0163,0.0184,0.0018,0.0127
2016/10/14 2:00,0.0037,0.004,0.0116,0.0093,0.0013,0.01
2016/10/14 3:00,0.0066,0.0053,0.0136,0.0081,0.0019,0.0083
2016/10/14 4:00,0.0037,0.0102,0.0165,0.0099,0.0028,0.0079
2016/10/14 5:00,0.0084,0.0252,0.0375,0.0216,0.0095,0.0088
2016/10/14 6:00,0.0513,0.0652,0.0904,0.0535,0.0334,0.0116
2016/10/14 7:00,0.079,0.1008,0.2116,0.0821,0.0914,0.022
2016/10/14 8:00,0.0649,0.2101,0.2478,0.2413,0.1622,0.0437
2016/10/14 9:00,0.0604,0.2635,0.2553,0.3615,0.1754,0.0535
2016/10/14 10:00,0.0674,0.1402,0.2046,0.1288,0.1404,0.0447
2016/10/14 11:00,0.0643,0.0736,0.1904,0.0794,0.046,0.0443
2016/10/14 12:00,0.0602,0.0586,0.2155,0.0786,0.0281,0.046
2016/10/14 13:00,0.06,0.0525,0.2013,0.0792,0.0234,0.0541
2016/10/14 14:00,0.0569,0.0576,0.2281,0.0766,0.0241,0.0565
2016/10/14 15:00,0.0543,0.054,0.2516,0.0728,0.0206,0.0714
2016/10/14 16:00,0.053,0.0447,0.2393,0.0707,0.0187,0.1423
2016/10/14 17:00,0.0604,0.0362,0.2129,0.0816,0.02,0.2465
2016/10/14 18:00,0.0603,0.0392,0.0732,0.1481,0.0206,0.2603
2016/10/14 19:00,0.0485,0.0348,0.0652,0.1677,0.0192,0.1603
2016/10/14 20:00,0.0353,0.0328,0.0613,0.0688,0.0133,0.0547
2016/10/14 21:00,0.029,0.0272,0.0539,0.0755,0.0102,0.0444
2016/10/14 22:00,0.0244,0.0267,0.0507,0.0608,0.0092,0.036
2016/10/14 23:00,0.0078,0.0185,0.0432,0.0442,0.0087,0.0291
2016/10/15 0:00,0.0041,0.0123,0.0276,0.029,0.0039,0.0209
2016/10/15 1:00,0.0038,0.005,0.0161,0.019,0.0025,0.0147
2016/10/15 2:00,0.0039,0.0052,0.0129,0.011,0.0017,0.0102
2016/10/15 3:00,0.0037,0.0058,0.0137,0.009,0.0019,0.0088
2016/10/15 4:00,0.0039,0.0096,0.0173,0.01,0.0031,0.0086
2016/10/15 5:00,0.0051,0.0257,0.0388,0.0225,0.0085,0.0089
2016/10/15 6:00,0.0471,0.0684,0.0885,0.0516,0.0321,0.012
2016/10/15 7:00,0.0735,0.0931,0.1176,0.0849,0.0739,0.0213
2016/10/15 8:00,0.0623,0.1678,0.1249,0.0951,0.1183,0.0417
2016/10/15 9:00,0.0595,0.0918,0.1619,0.097,0.0753,0.0529
2016/10/15 10:00,0.0631,0.086,0.1393,0.0895,0.0652,0.0437
2016/10/15 11:00,0.0615,0.0675,0.1464,0.0848,0.0386,0.0453
2016/10/15 12:00,0.0653,0.0592,0.2031,0.0767,0.0273,0.0481
2016/10/15 13:00,0.0629,0.0633,0.0983,0.0785,0.024,0.0546
2016/10/15 14:00,0.0586,0.0608,0.2038,0.0775,0.0235,0.0594
2016/10/15 15:00,0.0592,0.05,0.2814,0.0739,0.0216,0.0703
2016/10/15 16:00,0.0638,0.0438,0.2775,0.0717,0.0223,0.2072
2016/10/15 17:00,0.0634,0.0395,0.2551,0.0762,0.0218,0.1995
2016/10/15 18:00,0.0671,0.0377,0.2466,0.0864,0.0214,0.2399
2016/10/15 19:00,0.0498,0.036,0.1271,0.098,0.0211,0.1391
2016/10/15 20:00,0.0388,0.0356,0.0659,0.076,0.0165,0.0548
2016/10/15 21:00,0.0305,0.0331,0.0569,0.0665,0.0135,0.0389
2016/10/15 22:00,0.0221,0.0293,0.0591,0.058,0.0109,0.0361
2016/10/15 23:00,0.0091,0.024,0.048,0.0521,0.0094,0.0302
2016/10/16 0:00,0.0057,0.0161,0.0344,0.0324,0.0064,0.026
2016/10/16 1:00,0.0041,0.0104,0.0209,0.023,0.0039,0.0176
2016/10/16 2:00,0.0039,0.0063,0.0155,0.0136,0.0023,0.0123
2016/10/16 3:00,0.0037,0.0055,0.0131,0.0078,0.0022,0.0099
2016/10/16 4:00,0.0038,0.0064,0.0128,0.0081,0.0016,0.0083
2016/10/16 5:00,0.0038,0.0111,0.0173,0.0127,0.0044,0.008
2016/10/16 6:00,0.0067,0.0234,0.0306,0.0227,0.0092,0.0095
2016/10/16 7:00,0.0209,0.0325,0.045,0.0314,0.0143,0.0137
2016/10/16 8:00,0.0342,0.0416,0.0601,0.0411,0.0185,0.0219
2016/10/16 9:00,0.0466,0.0528,0.0844,0.0563,0.0217,0.0323
2016/10/16 10:00,0.0563,0.0594,0.1014,0.0641,0.0239,0.0443
2016/10/16 11:00,0.0625,0.0613,0.1419,0.0716,0.0244,0.0487
2016/10/16 12:00,0.0623,0.063,0.1697,0.072,0.0235,0.0568
2016/10/16 13:00,0.0626,0.06,0.2041,0.0722,0.0222,0.0586
2016/10/16 14:00,0.0611,0.057,0.2136,0.0715,0.024,0.0588
2016/10/16 15:00,0.0622,0.0547,0.2109,0.0677,0.0231,0.06
2016/10/16 16:00,0.0604,0.0508,0.2514,0.0741,0.0247,0.0591
2016/10/16 17:00,0.0674,0.0527,0.261,0.0708,0.0221,0.0603
2016/10/16 18:00,0.0577,0.0501,0.2863,0.066,0.0218,0.0542
2016/10/16 19:00,0.0514,0.0483,0.2453,0.0575,0.0209,0.0531
2016/10/16 20:00,0.0442,0.0398,0.0726,0.0517,0.017,0.0399
2016/10/16 21:00,0.0362,0.0347,0.077,0.0507,0.0148,0.0375
2016/10/16 22:00,0.034,0.0335,0.066,0.0521,0.0133,0.0344
2016/10/16 23:00,0.0295,0.0286,0.0609,0.0477,0.0129,0.0326
2016/10/17 0:00,0.0141,0.0199,0.0423,0.036,0.0097,0.0274
2016/10/17 1:00,0.0038,0.0117,0.0247,0.02,0.0052,0.0177
2016/10/17 2:00,0.0038,0.007,0.0164,0.0107,0.0029,0.0135
2016/10/17 3:00,0.0039,0.0054,0.0113,0.0068,0.0021,0.0102
2016/10/17 4:00,0.0039,0.0051,0.0108,0.0055,0.0014,0.0089
2016/10/17 5:00,0.0037,0.006,0.0133,0.0099,0.002,0.0084
2016/10/17 6:00,0.0042,0.0128,0.0186,0.0147,0.0042,0.0094
2016/10/17 7:00,0.0072,0.0165,0.0298,0.0212,0.0084,0.0124
